record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Sanctioned,mplads_synthetic_feed.csv,2240,Jharkhand,Sitting Rajya Sabha,Shri Jharkhand Nominee RS,Rajya Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP729/2025-2026/100458,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 3,,2025-04-13,,,,,1568000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2241,Jharkhand,Sitting Rajya Sabha,Shri Jharkhand Nominee RS,Rajya Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP729/2025-2026/100458,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 3,,,2025-07-04,,,,,1635900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2242,Jharkhand,Sitting Rajya Sabha,Shri Jharkhand Nominee RS,Rajya Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP729/2025-2026/100458,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 3,,,,2025-05-31,,,,,818000.0,,,,Payment Released,BHARAT WORKS & CO,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2243,Jharkhand,Sitting Rajya Sabha,Shri Jharkhand Nominee RS,Rajya Sabha,JHARKHAND DISTRICT MAGISTRATE IDA,WS/MP729/2025-2026/100458,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Sitting Rajya Sabha village ward 3,,,,2025-07-05,,,,,818000.0,,,,Payment Released,BHARAT WORKS & CO,,,
Works Recommended,mplads_synthetic_feed.csv,2244,Chhattisgarh,Bilaspur,Shri Bilaspur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100459,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Bilaspur village ward 9,2025-08-15,,,,,4794000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2245,Chhattisgarh,Bilaspur,Shri Bilaspur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100459,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Bilaspur village ward 9,,2025-08-31,,,,,4794000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,2246,Chhattisgarh,Bilaspur,Shri Bilaspur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100459,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Bilaspur village ward 9,,,2025-12-12,,,,,1790800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2247,Chhattisgarh,Bilaspur,Shri Bilaspur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100459,,School Boundary Wall Construction,School Boundary Wall Construction at Bilaspur village ward 9,,,,2025-12-02,,,,,895400.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2248,Chhattisgarh,Bilaspur,Shri Bilaspur Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100459,,School Boundary Wall Construction,School Boundary Wall Construction at Bilaspur village ward 9,,,,2025-12-24,,,,,895400.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,2249,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP543/2025-2026/100460,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Tirupati village ward 9,2024-11-16,,,,,3351000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2250,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP543/2025-2026/100460,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Tirupati village ward 9,,2024-12-08,,,,,3351000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,2251,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP543/2025-2026/100460,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Tirupati village ward 9,,,2024-12-27,,,,,1905800.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2252,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP543/2025-2026/100460,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Tirupati village ward 9,,,,2025-03-01,,,,,635300.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2253,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP543/2025-2026/100460,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Tirupati village ward 9,,,,2025-02-19,,,,,635300.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2254,Andhra Pradesh,Tirupati,Shri Tirupati Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP543/2025-2026/100460,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Tirupati village ward 9,,,,2025-01-14,,,,,635300.0,,,,Payment In-Progress,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,2255,Tamil Nadu,Sitting Rajya Sabha,Shri TamilNadu Nominee RS,Rajya Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP679/2025-2026/100461,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 15,2024-03-02,,,,,3660000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2256,Tamil Nadu,Sitting Rajya Sabha,Shri TamilNadu Nominee RS,Rajya Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP679/2025-2026/100461,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Sitting Rajya Sabha village ward 15,,2024-04-14,,,,,3660000.0,,,,,Physical Inspection,,,,,
Works Recommended,mplads_synthetic_feed.csv,2257,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP426/2025-2026/100462,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Guntur village ward 9,2024-03-06,,,,,4315000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2258,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP426/2025-2026/100462,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Guntur village ward 9,,2024-04-25,,,,,4315000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,2259,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP426/2025-2026/100462,Trust and Society,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Guntur village ward 9,,,2024-07-09,,,,,3584200.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2260,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP426/2025-2026/100462,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Guntur village ward 9,,,,2024-06-04,,,,,1792100.0,,,,Payment In-Progress,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2261,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP426/2025-2026/100462,,Community Center Renovation for Private Trust,Community Center Renovation for Private Trust at Guntur village ward 9,,,,2024-05-19,,,,,1792100.0,,,,Payment In-Progress,,,,
Works Recommended,mplads_synthetic_feed.csv,2262,Tamil Nadu,Thanjavur,Shri Thanjavur Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP351/2025-2026/100463,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Thanjavur village ward 14,2024-11-13,,,,,4006000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2263,Tamil Nadu,Thanjavur,Shri Thanjavur Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP351/2025-2026/100463,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Thanjavur village ward 14,,2024-12-22,,,,,4006000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2264,Tamil Nadu,Thanjavur,Shri Thanjavur Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP351/2025-2026/100463,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Thanjavur village ward 14,,,2025-02-15,,,,,3793900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2265,Tamil Nadu,Thanjavur,Shri Thanjavur Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP351/2025-2026/100463,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Thanjavur village ward 14,,,,2025-01-18,,,,,3793900.0,,,,Payment Released,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,2266,Madhya Pradesh,Gwalior,Jyotiraditya Scindia,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP774/2025-2026/100464,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Gwalior village ward 2,2024-02-13,,,,,2798000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2267,Madhya Pradesh,Gwalior,Jyotiraditya Scindia,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP774/2025-2026/100464,Public Health & Community Centers,Community Health Sub-Center Ward Expansion,Community Health Sub-Center Ward Expansion at Gwalior village ward 2,,2024-04-09,,,,,2798000.0,,,,,Time Estimation,,,,,
Works Recommended,mplads_synthetic_feed.csv,2268,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP472/2025-2026/100465,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Guntur village ward 5,2024-04-02,,,,,3391000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2269,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP472/2025-2026/100465,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Guntur village ward 5,,2024-05-07,,,,,3391000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2270,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP472/2025-2026/100465,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Guntur village ward 5,,,2024-06-21,,,,,3066400.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2271,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP472/2025-2026/100465,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Guntur village ward 5,,,,2024-07-19,,,,,1022100.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2272,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP472/2025-2026/100465,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Guntur village ward 5,,,,2024-05-28,,,,,1022100.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2273,Andhra Pradesh,Guntur,Shri Guntur Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP472/2025-2026/100465,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Guntur village ward 5,,,,2024-06-16,,,,,1022100.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,2274,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP952/2025-2026/100466,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Kolkata Uttar village ward 14,2025-02-03,,,,,2963000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2275,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP952/2025-2026/100466,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Kolkata Uttar village ward 14,,2025-04-01,,,,,2963000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2276,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP952/2025-2026/100466,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Kolkata Uttar village ward 14,,,2025-06-25,,,,,2667100.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2277,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP952/2025-2026/100466,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Kolkata Uttar village ward 14,,,,2025-06-02,,,,,2667100.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,2278,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/100467,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Ahmedabad East village ward 16,2024-04-25,,,,,1936000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2279,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/100467,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Ahmedabad East village ward 16,,2024-05-25,,,,,1936000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2280,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/100467,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Ahmedabad East village ward 16,,,2024-09-09,,,,,1949600.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2281,Gujarat,Ahmedabad East,Shri AhmedabadEast Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP646/2025-2026/100467,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Ahmedabad East village ward 16,,,,2024-09-03,,,,,1949600.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,2282,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100468,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Silchar village ward 8,2024-02-05,,,,,4837000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2283,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100468,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Silchar village ward 8,,2024-04-02,,,,,4837000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2284,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100468,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Silchar village ward 8,,,,2024-05-28,,,,,364200.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2285,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100468,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Silchar village ward 8,,,,2024-07-24,,,,,364200.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2286,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100468,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Silchar village ward 8,,,,2024-07-08,,,,,364200.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,2287,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP978/2025-2026/100469,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kolkata Uttar village ward 3,2024-01-09,,,,,2268000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2288,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP978/2025-2026/100469,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kolkata Uttar village ward 3,,2024-02-13,,,,,2268000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,2289,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP978/2025-2026/100469,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kolkata Uttar village ward 3,,,2024-04-09,,,,,1955400.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2290,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP978/2025-2026/100469,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kolkata Uttar village ward 3,,,,2024-05-13,,,,,977700.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,2291,West Bengal,Kolkata Uttar,Shri KolkataUttar Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP978/2025-2026/100469,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kolkata Uttar village ward 3,,,,2024-04-03,,,,,977700.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,2292,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP987/2025-2026/100470,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Korba village ward 11,2025-05-18,,,,,492000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,2293,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP987/2025-2026/100470,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Korba village ward 11,,2025-06-27,,,,,492000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,2294,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP987/2025-2026/100470,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Korba village ward 11,,,2025-08-22,,,,,432600.0,,,,,,,,,Yes
